main_cate_name,sub_cate_name,ranking,title,ori_price,dis_price,discount_percent
패션의류,브랜드 여성의류,71,[몬테밀라노][바로 그 백화점 브랜드 ] 몬테밀라노 프리미엄 인견 원피스 4종,59900,55200,7
패션의류,브랜드 여성의류,72,[쉬즈미스]쉬즈미스 인기 후드폭스트리밍 GOOSE 롱 패딩점퍼 SSDJPJ41060,159200,113040,28
유아동/출산,ALL,63,[베비언스]핑크퐁 버블 핸드워시 대용량용기2입+리필3입+미니바스,23900,23190,2
유아동/출산,ALL,64,[비바텍]럭스360 레인보우 1단계 6P+앞니1P (4-24개월)_8단모,159600,47900,69
유아동/출산,ALL,65,[또래친구]주니어 맨투맨/상하복/원피스/특가모음,13000,3900,70
스포츠/자동차,ALL,72,[스케쳐스]스케쳐스 여성 고 워크 에볼루션-SP0WW20X811,79000,79000,0
스포츠/자동차,ALL,73,[푸마]푸마/나이키 자켓 45종 택1,89000,26900,69
ALL,ALL,83,강블리라이프 블링 휴 30M 3겹 30롤 X 2팩/화장지/휴지,40000,15900,60
ALL,ALL,84,[휠라]휠라바리케이드엑스티 97 테이피테잎 1BM00839100,39000,39000,0
ALL,ALL,85,[얼리버드특가] 더블유베일(W.WEILL) 소프트 니트 4종,49000,45100,7
ALL,ALL,86,코조 젤리스틱 어쏠티드 900gx2/얼려먹는젤리스틱,11900,7300,38
유아동/출산,홈플러스 베이비,47,(2+1)유한킴벌리_하기스네이처메이드 씬테크 팬티기저귀특대형5단계 남아 _30매,27300,27300,0
유아동/출산,홈플러스 베이비,48,[존슨즈베이비]존슨앤존슨_화이트로션_500ML,15900,15820,0
유아동/출산,홈플러스 베이비,49,[비앤비]보령_B B유아용면봉_200P,2590,2590,0
패션의류,언더웨어,55,[스위스밀리터리]스위스 밀리터리 남자팬티 드로즈 5종/7종/10종세트,30800,30800,0
패션의류,언더웨어,56,S~XXXL/스포츠브라/브라탑/트레이닝복/헬스복/요가복,15800,15800,0
신발/잡화,여행가방,47,[아메리칸투어리스터]SKYLAR 더플백 BLACK/GREEN I0549001/ 아메리칸투어리스터,53000,43460,18
신발/잡화,여행가방,48,허리 밴드백 핸드폰 가방 등산 보조가방 파우치 지갑,3290,3290,0
신발/잡화,여행가방,49,[툴레]캐즘2 90L 스포츠 더플백 보스턴백 운동 헬스 가방,169000,163930,3
신발/잡화,수입명품,43,MONTBLANC 몽블랑 벨트 38156 블랙 / 남성 정장벨트,215000,208550,3
신발/잡화,수입명품,44,[보테가베네타](명품직구)보테가 베네타 510282  클러치 겸 크로스백,957000,649000,32
신발/잡화,수입명품,45,[구찌]구찌 여성 플라워 숄 스퀘어 라나울실크 스카프,406000,393820,3
신발/잡화,수입명품,46,[몽블랑] 38157 BLACK BROWN 남성 프리컷팅 양면벨트,234400,185180,20
신발/잡화,수입명품,47,[에트로][NEW] 숄더끈 0B803 2643 800/ 에트로,134000,116580,13
화장품/헤어,제모/데오드란트/슬리밍,47,예리나 제모크림 120ml 2+2,17900,17900,0
화장품/헤어,제모/데오드란트/슬리밍,48,일본/Nose hair wax hair kit 12 servings silicon cu,41830,28870,30
화장품/헤어,제모/데오드란트/슬리밍,49,[알롱]셀프 하드 왁싱 키트 제모 세트,31000,28520,8
화장품/헤어,제모/데오드란트/슬리밍,50,[필립스]필립스 HP6390 눈썹/솜털 전동칼/ 전전지 추가 증정,21900,20850,4
유아동/출산,임부복/용품,48,[맘스데이]맘스데이 임산부 하프팬티 5종세트 요일팬티 속옷,28000,23800,15
유아동/출산,임부복/용품,49,뉴니끄 모코랩 수유브라 임산부팬티 세트 빅사이즈,19000,18120,4
유아동/출산,임부복/용품,50,[마더스베이비]에어로소프트 보호대 3종세트(일반형)_MB99RBZ11,27000,26190,3
유아동/출산,임부복/용품,51,[아토팜]아토팜 임산부 매터니티 크림 150ml 2개 크림오일증정,38000,38000,0
유아동/출산,임부복/용품,52,임산부레깅스 임산부선물 임산부요가복 임산부스타킹,14900,14900,0
패션의류,남성의류,56,[에디션앤드지][에디션앤드지] 실버폭스 몽골피에 구스다운 점퍼 3종택1.NEZ4FP1601,129000,87720,32
패션의류,남성의류,57,[잭필드] 잭필드 2020 FALL 남성 숨쉬는 바지 3종,59800,56810,5
패션의류,남성의류,58,[지오지아] 지오지아  남성 비즈니스 캐주얼 춘추정장 11종특가,99000,79200,20
패션의류,남성의류,59,[앤드지 바이 지오지아]갤러리아  ANDZ BY 지오지아 20F/W 캐주얼 세미오버핏 셔츠 3종 BZA3WC1101,39000,35100,10
패션의류,남성의류,60,20FW 태그미 여성 하이텐션 세미플레어 밴딩 팬츠 4종,59900,49920,16
화장품/헤어,샴푸/헤어에센스/스타일링,47,헤드스파7 트리트먼트 더 프리미엄 패키지  파란눈2(210ml 7+50ml 2+5ml 2),88000,79200,10
화장품/헤어,샴푸/헤어에센스/스타일링,48,[더바디샵][더바디샵] // 진저샴푸 400ml 2 + 60ml 2 (총 920ml),30600,30600,0
화장품/헤어,샴푸/헤어에센스/스타일링,49,[티에스]올뉴플러스TS샴푸(500mlx2)티에스샴푸 뉴프리미엄샴푸,30900,30900,0
화장품/헤어,샴푸/헤어에센스/스타일링,50,[실크테라피]오리지널 에센스 150ml 1+1/ 실크테라피,28500,26790,6
생활/주방/건강,렌탈 서비스,47,[청호나이스]청호나이스 정수기렌탈  TV속 그제품 세니타얼음정수기,0,0,0
생활/주방/건강,렌탈 서비스,48,음식물처리기 렌탈 : 싱크미 + 10만원 혜택 증정,0,0,0
생활/주방/건강,렌탈 서비스,49,[SK매직]정수기렌탈 공식접수처 상품권최대20만+추가+후기GIFT,0,0,0
생활/주방/건강,렌탈 서비스,50,[유니텍_생활건강] 닥터풋 해피 족욕기 UB-M110,65000,65000,0
생활/주방/건강,렌탈 서비스,51,[유니텍_생활건강] 닥터풋 릴렉스 족욕기 UB-M120,99000,99000,0
생활/주방/건강,홈플러스 리빙,44,천원 생활미소_위생장갑_60매,1000,1000,0
생활/주방/건강,홈플러스 리빙,45,천원 생활미소_위생백30x45x70매,1000,1000,0
생활/주방/건강,홈플러스 리빙,46,[포스트]동서_고소한아몬드후레이크_1100G,11990,11930,0
생활/주방/건강,홈플러스 리빙,47,[조르단](1+1)동아제약_조르단_스텝1매우부드러운모_2입,5590,5570,0
생활/주방/건강,홈플러스 리빙,48,[화이트](2+1)(생리대)유한킴벌리_화이트입는오버나이트_중형8매,10300,10300,0
생활/주방/건강,건강/의료용품,48,[퓨리얼]퓨리얼 직수형 정수기 PPA-100GW (화이트)+1년치필터,199000,189000,5
생활/주방/건강,건강/의료용품,49,[퓨랩]퓨랩  클리어 스팟 패치 트러블 케어 1+1 총 174매,10640,9900,6
생활/주방/건강,건강/의료용품,50,[이지템]한국산 이지템 비접촉식 적외선 체온계 DT-060,71900,67200,6
생활/주방/건강,건강/의료용품,51,[케어센스]케어센스2 혈당측정기 +시험지110+침210+솜200,34000,34000,0
생활/주방/건강,건강/의료용품,52,[노즈스위퍼]코세척분말(리필용300포) /이상민코세척/식염수/코세정,33000,32400,1
생활/주방/건강,공구설비/자재,45,라텍스장갑 니트릴장갑 100매 일회용 위생장갑 요리용,15900,13900,12
생활/주방/건강,공구설비/자재,46,[아임삭]아임삭 전동드라이버 충전드릴 아이미니 3.6V 블랙,30500,27800,8
생활/주방/건강,공구설비/자재,47,면장갑 100켤레 목장갑 반코팅 코팅장갑 색사 PU 작업,13400,12400,7
생활/주방/건강,공구설비/자재,48,그린웍스 40V 프론트 마운트 충전예초기(4Ah배터리2팩,419000,419000,0
생활/주방/건강,공구설비/자재,49,TV홈쇼핑 2020년 뉴 타이거 무선 예초기 전기 충전식,128000,128000,0
유아동/출산,유아동신발 ,56,[나이키]나이키 TD 조던 11 레트로 리틀 플렉스 BQ7102-007,30200,30200,0
유아동/출산,유아동신발 ,57,공장특가세일/아동구두 여아구두 아동신발 여아 유아,21800,17800,18
유아동/출산,유아동신발 ,58,[나이키][나이키] 스타 러너 2 GS AQ3542_001,49800,46860,5
유아동/출산,유아동의류,53,[꼰띠키즈]가을 신상 아동복 티셔츠/후드티/롱티 5~13호,26000,7900,69
유아동/출산,유아동의류,54,[휠라키즈]우노 맨투맨 (FK2POC1101X_FGR),39000,39000,0
유아동/출산,유아동의류,55,[휠라키즈]크레마 보아베스트 (FK2VTC4101X_LBE),39000,39000,0
유아동/출산,유아동의류,56,[휠라키즈]팝콘보아자켓 (FK2PLC4102X_OWH),79000,79000,0
유아동/출산,신생아의류/잡화,45,[아가방]아가방 가을 티 티 곰내의(NAVY/YELLOW)_01M557609,40000,12000,70
유아동/출산,신생아의류/잡화,46,[아가방]아가방 가을 데니턱받이우주복(PINK/BLUE)_01M157503,69300,20790,70
유아동/출산,신생아의류/잡화,47,[압소바]갤러리아  (가을신상)포포 레라내의세트(AVD-103P34)선물포장+손수건증정,50000,36500,27
유아동/출산,물티슈,45,오구오구 아기물티슈 퍼플 40gsm 캡형 100매 x 20팩,19900,13500,32
유아동/출산,물티슈,46,[베베숲]베베숲 물티슈 트러스트 플러스(캡형) 80매x20개입,28900,28330,1
유아동/출산,분유/이유식,51,[베비언스]킨더밀쉬 1단계 48개입 (200ml 12개월부터),71800,70750,1
유아동/출산,분유/이유식,52,[정관장]아이키커 4종세트 40입/아이키커/어린이,27900,27900,0
유아동/출산,분유/이유식,53,[남양]임페리얼드림 XO1/2/3/4 당일발송(뽁뽁이 이중포장),57500,57500,0
유아동/출산,기저귀,51,[팸퍼스]팸퍼스 베이비드라이 5단계 팬티형 기저귀 36p x 4팩,60900,60900,0
유아동/출산,기저귀,52,[하기스]2020년형 하기스 매직팬티 3~6단계 남아 여아 선택,56200,56200,0
유아동/출산,기저귀,53,[빠른배송]킨도 프리미엄 업앤플레이 팬티형 기저귀 6단계 34매x4팩,57500,57500,0
유아동/출산,기저귀,54,[하기스]맥스드라이 팬티 4단계 대형 남아 48X2/기저귀,68800,40900,40
여행,국내여행,63,남양주 광릉CC 퍼블릭 골프장 그린피,30000,30000,0
여행,국내여행,64,"|서울 호텔| 롯데시티호텔 구로 (구로,금천,오류,신도림)",60160,60160,0
여행,국내여행,65,스카이베이 경포 호텔(강원 호텔/강릉/속초/양양/고성/오션뷰),99000,96030,3
도서/음반,ALL,64,마더스카페 논술 오디세이 시리즈 전6권 세트,80000,72000,10
도서/음반,ALL,65,(2020) EBS 초등 2학기 만점왕 세트(전과목),30600,30600,0
도서/음반,ALL,66,12주/지능업 시리즈 선택/핑크퐁타투스티커 증정-좌뇌 우뇌+한글+덧셈 뺄셈+받아쓰기+구구단/만2~5세,13500,13500,0
도서/음반,ALL,67,[길벗스쿨]길벗스쿨 기적의 유아수학 A/B/C단계 외 선택구매,43300,39000,9
스포츠/자동차,자동차용품,61,[불스원샷]불스원샷 스탠다드 휘발유 2P+워셔액1.8L증정,25000,25000,0
스포츠/자동차,자동차용품,62,[현대모비스]현대 모비스 정품 핸들커버/국산 핸들카바/천연가죽/,43600,18970,56
스포츠/자동차,자동차용품,63,크롬 썬바이져/썬바이저/전차종 균일가/자동차용품,50000,21750,56
스포츠/자동차,자동차용품,64,[파인뷰]파인뷰 X700 블랙박스 64G로 UP F/F 32GB 출장설치,269000,219000,18
스포츠/자동차,등산/아웃도어,58,[콜마운틴]가벼운등산화/운동화/트레킹화/K2쿨토시/남여신발런닝,25800,25800,0
스포츠/자동차,등산/아웃도어,59,[트렉스타]트렉스타 프리미엄 3단4단 등산스틱 2개 1세트+케이스,34900,33860,2
스포츠/자동차,등산/아웃도어,60,[컬럼비아][컬럼비아] 남성 그래닛 릿지 워터프루프 방수 등산화 C15-BI1792_IJS,90300,61410,31
스포츠/자동차,구기/라켓,68,플라잉디스크 9단윷놀이번호문자타깃(대회공인) 플라,407840,350750,13
스포츠/자동차,구기/라켓,69,[카론슨]셀프 탁구 용품 운동 연습 집에서하는 다이어트 탁구,21900,21310,2
스포츠/자동차,구기/라켓,70,뉴스포츠 스캐터볼 세트 - 스캐터볼 공 1개 밴드 18개,24500,23370,4
스포츠/자동차,캠핑/낚시,62,[BUFFALO]버팔로 캠핑의자 와이드릴렉스 필드체어세트/낚시의자,57000,52790,7
스포츠/자동차,캠핑/낚시,63,초강력 회오리 고화력 휴대용 가스렌지 버너 부르스타,24900,24900,0
스포츠/자동차,캠핑/낚시,64,샤오미NEXTOOL LED손전등 캠핑용낚시용Type-C충전,24500,24500,0
스포츠/자동차,캠핑/낚시,65,[코베아]코베아 스테인레스 쿠커 L 세트 4~5인용 코펠,75900,70590,6
스포츠/자동차,캠핑/낚시,66,1인 자충 에어 매트 5cm 8cm 캠핑 매트리스 베개,25500,24820,2
식품,ALL,63,황금미가 쌀 20kg 19년산 (당일도정),69900,48900,30
식품,ALL,64,(홍게나라)  생물 일반형 3kg(7~11미) 쿠폰가 22320원,55800,32930,40
식품,ALL,65,[맥심]모카골드 커피믹스 160T+160T +커트러리SET/행복에디션,45000,34800,22
식품,ALL,66,[맥심]맥심 모카골드 커피믹스 400T + 4000원 쿠폰~,55000,42900,22
식품,ALL,67,[프렌치카페]카페믹스/믹스커피/ 프렌치카페 커피믹스 300T+10T,28500,28500,0
스포츠/자동차,골프,67,[풋조이][풋조이] 아크 XT 보아 남성용 골프화 / Arc XT Boa,139000,127880,8
스포츠/자동차,골프,68,[아디다스골프](신세계하남점)[아디다스 골프] 2019년 남성 투어 360 XT-SL BOA  골프화 F34188(화이트) F34189(화이트...,125000,101850,18
스포츠/자동차,골프,69,스판 바지 여성 골프 웨어 빅사이즈 바지 단체복 9부,54900,54900,0
스포츠/자동차,골프,70,[닥스골프]DNGF0E901I3 20SS 인생한벌베이지 하우스체크 자카,149500,149500,0
스포츠/자동차,휘트니스/수영,63,[멜킨스포츠]스포츠 90cm EPP폼롤러 750g/ 멜킨,27900,24840,10
스포츠/자동차,휘트니스/수영,64,[조은스포츠]악력기/레인보우/헬스/운동/용품/기구/완력기/손/악력,21840,19270,11
스포츠/자동차,휘트니스/수영,65,NS포대유청 WPC 단백질 헬스보충제 프로틴 초코 2kg,39900,39900,0
스포츠/자동차,휘트니스/수영,66,[원데이뉴트리션]단백질 헬스보충제 프로틴 쉐이크 WPI 포대유청 1.3kg,35500,35500,0
스포츠/자동차,스포츠의류/운동화,64,[스케쳐스](시흥점)[스케쳐스] 여성 고워크/딜라이트 35 000 균일가 16종_SP0WO18S111외,35000,31500,10
스포츠/자동차,스포츠의류/운동화,65,[나이키]언더아머 반팔 7종 외 나이키 반팔 31종 균일가전,45900,15900,65
스포츠/자동차,스포츠의류/운동화,66,[휠라]웨이블렛 1RM01263021,49000,49000,0
스포츠/자동차,스포츠의류/운동화,67,[휠라]스키퍼 1RM01154001,49000,49000,0
여행,ALL,66,와이파이도시락 국내데이터 30일동안 매일 3GB(총90GB) / NO약정 기간연장가능 30일렌탈,33000,33000,0
여행,ALL,67,제주 엘마리노 뷔페 런치 디너/중문관광단지 퍼시픽 리솜(구.퍼시픽랜드) 뷔페,26000,26000,0
여행,ALL,68,"|서울 호텔| 코트야드 바이 메리어트 서울 타임스퀘어 (영등포,여의도)",121000,121000,0
스포츠/자동차,자전거/보드/기타레저,72,[엘파마]GIFT MTB자전거 2020년 엘파마 벤토르 V1000 27단,410000,401800,2
스포츠/자동차,자전거/보드/기타레저,73,[언노운]언노운 스텐다드 스케이트보드 크루져보드 30.5인치,49900,48410,2
스포츠/자동차,자전거/보드/기타레저,74,마이크로킥보드_맥시T 폴더블 디럭스 LED 퍼플,239000,215100,10
패션의류,ALL,80,신상/남자청바지/남성/빅사이즈/스판/바지/슬랙스,46000,13800,70
패션의류,ALL,81,[갭](신세계경기점)[GAP] 남 여성 후드  맨투맨 16종 택 1,39000,33150,15
패션의류,ALL,82,글램공감/브라1+팬티2/속옷세트/A~D컵/빅사이즈,33000,9900,70
패션의류,브랜드 여성의류,73,20FW최신상 SJ WANI 시그니처 어텀 재키팬츠1종,69900,69900,0
패션의류,브랜드 여성의류,74,[SOUP]정통핏트렌치코트 SW2BB90,45000,36900,18
패션의류,브랜드 여성의류,75,[몬테밀라노][몬테밀라노] 루멘 플라워앙상블원피스+블랙이지원피스(총2종),39000,39000,0
패션의류,브랜드 여성의류,76,[SOUP][SOUP]인기 가을 원피스 7종택 1(SW2OPM3),45000,37320,17
유아동/출산,ALL,66,[밀크마일]밀크마일 포근한보아롱코트,35900,30880,13
유아동/출산,ALL,67,[비바텍]럭스360 레인보우 2단계 6P+어금니1P(25-48개월)_8단모,159600,47900,69
유아동/출산,ALL,68,(타요 더 리틀버스) (신세계센텀점)뽀로로 즐거운 하우스,89000,73700,17
유아동/출산,ALL,69,[베비언스]베비언스 킨더밀쉬 2단계 200ml 24입,27900,27900,0
