maincategory_name,subcategory_name,ranking,title,ori_price,dis_price,discount_percent
스포츠/자동차,등산/아웃도어,26,[밀레]밀레 FW 긴팔 티셔츠/트레이닝세트/다운파카 모음,69000,69000,61
스포츠/자동차,등산/아웃도어,27,[네파][네파] 여성 역시즌 몬테 롱 다운 7F82049,124740,124740,34
스포츠/자동차,등산/아웃도어,28,[컬럼비아](신세계센텀점)컬럼비아 신상 남성 등산화(BM5529),66640,66640,20
스포츠/자동차,등산/아웃도어,29,[웨스트우드]웨스트우드 FW 경량/다운/패딩점퍼 세일전,69900,69900,69
스포츠/자동차,등산/아웃도어,30,[케이투][케이투] 수지 구스 롱다운 푸키롱 KUW19597,105000,105000,30
스포츠/자동차,등산/아웃도어,31,[네파](신세계강남점)[네파]7F72013 공용 싸이폰 구스 롱 다운 자켓,101150,101150,15
스포츠/자동차,등산/아웃도어,32,[네파](신세계타임스퀘어점패션관)네파 역시즌 전지현  베로나 남여 라쿤퍼 구스 다운 자켓  7F72008 7F82008 ...,119200,119200,20
스포츠/자동차,등산/아웃도어,33,[네파]네파 FW 인기 역시즌 다운 + BEST 자켓 특급 세일,86900,86900,69
스포츠/자동차,자동차용품,41,[불스원]불스원샷 70000km 경유 2P,27500,27500,0
스포츠/자동차,자동차용품,42,[불스원샷]불스원샷 스탠다드 휘발유 2P+워셔액1.8L증정,25000,25000,0
스포츠/자동차,자동차용품,43,[스틸리]핸드폰 휴대폰 스마트폰 스탠드 태블릿 거치대 S3,24930,24930,4
스포츠/자동차,자동차용품,44,페브리즈 차량용 방향제 라이트라임 2ml 3개입 2개 d,16700,16700,58
스포츠/자동차,자동차용품,45,[샤오미]샤오미 CLEANFLY 차량용 청소기 무선 3세대 FV2 가정용,64900,64900,0
스포츠/자동차,자동차용품,46,[아이로드]아이로드T8시즌2 32G HD 2채널 블랙박스 무료장착,99000,99000,0
스포츠/자동차,자동차용품,47,[로케트]로케트자동차밧데리 최신정품 40/60/80/90/100 배터리,53650,53650,13
스포츠/자동차,자동차용품,48,[더가온]가온 4D 퀼팅가죽 트렁크매트 풀세트 카매트 차박용품,30420,30420,10
스포츠/자동차,자동차용품,49,샤오미 휴대용 에어펌프 공기주입기 자전거 비치볼,35500,35500,0
가구/침구,침구,61,[아망떼]순면 이불세트/베개세트/세미마이크로 이불,24900,24900,64
가구/침구,침구,62,순면누빔 침대 매트리스커버 슈퍼싱글 SS 110 200/ 바숨,24350,24350,5
가구/침구,침구,63,[아씨방]아씨방가구 더쎈 침대매트리스/싱글/슈퍼/더블/퀸,52900,52900,51
가구/침구,침구,64,자극없이 순한 순면 매트리스커버/침대커버/매트커버,18900,18900,34
가구/침구,침구,65,국내산 밍크극세사 겨울이불/이불세트/패드/요토퍼,46950,46950,1
가구/침구,침구,66,[센스맘]센스맘 투사이드 에어매트리스 9존 12cm 퀸(Q),157000,157000,1
가구/침구,침구,67,(보드래) 7900원 여름 침대커버 침대패드 이불 베개,7900,7900,69
가구/침구,침구,68,[믹스앤매치]추석 명절 손님 맞이 사계절 차렵 이불 단품 모음,22900,22900,54
가구/침구,커튼/블라인드,78,압축봉 커튼봉 커텐봉 다용도 강력 샤워봉 85cm~150cm,6900,6900,30
가구/침구,커튼/블라인드,79,[창안애]콤비블라인드 방염내츄럴 롤스크린 거실 베란다 창문,17900,17900,10
가구/침구,커튼/블라인드,80,[상상후]주방가리개/가림막커튼/바란스/거실/도어커튼/115x120,24900,24900,0
가구/침구,커튼/블라인드,81,1+1 정말 100% 깜깜한 암막 커튼/거실/방풍/커텐/봉,27900,27900,0
가구/침구,커튼/블라인드,82,[1+1/총2장] 모로코 광목 가리개커튼 창문형2장/긴창형2장+끈,25900,25900,0
가구/침구,커튼/블라인드,83,[드림아트]알미늄 커튼레일/길이조절식/걸림No/600Cm 이상 제작,15000,15000,0
가구/침구,커튼/블라인드,84,[아라크네]실사롤스크린 블라인드 암막 커튼 거실 창문 아이방,5820,5820,1
가구/침구,커튼/블라인드,85,[아라크네]1+1 우드블라인드 오동나무 원목 화이트 창문 거실,144900,144900,0
가구/침구,홈패션/인테리어소품,95,[베스트조명]LED와이드스탠드 800S_ 스탠드조명/독서등/LED조명,55000,55000,2
가구/침구,홈패션/인테리어소품,96,해바라기그림/캔버스액자/인테리어소품/식물/꽃/대형,24800,24800,0
가구/침구,홈패션/인테리어소품,97,DIY 취미 보석십자수 초저가 액자세트 비즈 인테리어,20900,20900,0
가구/침구,홈패션/인테리어소품,98,넥스트라이프 R 디퓨저리필 150ml+사은품 / 향기28종,3500,3500,36
가구/침구,홈패션/인테리어소품,99,[무아스]거실 LED벽시계 듀얼 미러클락 무드등,44900,44900,0
가구/침구,홈패션/인테리어소품,100,[한일카페트]클로에 순면 워싱 쇼파패드 4인용 65x230/ 한일카페트,22470,22470,5
스포츠/자동차,자전거/보드/기타레저,2,[에이유테크]AU테크 안전배송_AU테크 레드윙 8A 전동킥보드 AU테크,299000,299000,69
스포츠/자동차,자전거/보드/기타레저,3,원이원이 초보자용 입문용 스케이트보드 롱보드,29070,29070,10
스포츠/자동차,자전거/보드/기타레저,4,마이크로킥보드_스쿠터 스피드,188100,188100,10
스포츠/자동차,자전거/보드/기타레저,5,[마이크로킥보드]마이크로킥보드_미니 핸드 디럭스 LED 레드,138600,138600,10
스포츠/자동차,자전거/보드/기타레저,6,[샤오미](빠른직구)샤오미 미지아 휴대용 타이어 공기주입기,34900,34900,0
스포츠/자동차,자전거/보드/기타레저,7,마이크로킥보드_미니 핸드 디럭스 LED 퍼플,138600,138600,10
스포츠/자동차,자전거/보드/기타레저,8,[에이유테크]AU테크 안전배송_AU테크 스카닉 M20 36V 전기자전거,499000,499000,69
스포츠/자동차,자전거/보드/기타레저,9,마이크로킥보드_미니 투고 디럭스 LED+푸쉬바 세트,218700,218700,10
스포츠/자동차,캠핑/낚시,18,1+1보온보냉가방 아이스박스 쿨러백 소풍가방 도시락,4900,4900,50
스포츠/자동차,캠핑/낚시,19,[카르닉]캠핑 윈드브레이크 윈드스크린 바람막이 캠핑용품,53100,53100,10
스포츠/자동차,캠핑/낚시,20,K4camp 1+1 접이식 캠핑의자 낚시의자 릴렉스체어,61900,61900,0
스포츠/자동차,캠핑/낚시,21,[카르닉]랜턴스탠드 캠핑용품 캠핑 랜턴 걸이 투웨이 4단,19920,19920,20
스포츠/자동차,캠핑/낚시,22,마추픽추 릴렉스체어 캠핑의자 1+1,49900,49900,0
스포츠/자동차,캠핑/낚시,23,[밴프]이동식 원터치 낚시텐트 1인용 간이 캠핑샤워 탈의실,22150,22150,11
스포츠/자동차,캠핑/낚시,24,[코베아]구이바다 블랙에디션KGG-1304CA/대형L 다이아 2020년형,259000,259000,0
스포츠/자동차,등산/아웃도어,34,[네파](광주신세계)단독  네파 남여 바티칸 경량 구스 다운 자켓 3종 택1 7E72002 7E82002 7F82004 SF,46750,46750,15
스포츠/자동차,등산/아웃도어,35,여름 가을 남성 등산바지 아웃도어 작업복 스판,14800,14800,17
스포츠/자동차,등산/아웃도어,36,[케이투][케이투] [등산양말] 고어텍스 트레킹화 플라이하이크 옵틱 FUS20G13,110160,110160,28
스포츠/자동차,등산/아웃도어,37,[네파](대구신세계)네파 남성/여성 보레 바람막이자켓 7F50602/7F60602,47200,47200,20
스포츠/자동차,등산/아웃도어,38,[코오롱스포츠][코오롱스포츠] 남녀공용 테라노바 롱 다운 JWJDW19221_INW,166850,166850,29
스포츠/자동차,등산/아웃도어,39,[콜마운틴]남성 등산화 방수 트레킹화 트래킹화 운동화 작업화,26700,26700,0
스포츠/자동차,등산/아웃도어,40,[네파](신세계센텀점)[네파] (역시즌) 여성 이비 긴기장 구스 다운 자켓 7F82009,65600,65600,20
스포츠/자동차,등산/아웃도어,41,[몽벨](신세계하남점)몽벨) 19FW 단독 핫딜가 남여공용당일 산행에 적합한 생활방수 트래킹화 노튼 로우컷 ML0...,45350,45350,17
스포츠/자동차,자동차용품,50,[지패스]유선RF방식 하이패스 AP500 AP500S 시거잭 형식,33130,33130,1
스포츠/자동차,자동차용품,51,블랙팟 퍼펙트 거치대(차량용 휴대폰 거치대) 1개,11750,11750,0
스포츠/자동차,자동차용품,52,블랙팟 퍼펙트 거치대(차량용 휴대폰 거치대) 1+1+1,18980,18980,2
스포츠/자동차,자동차용품,53,[훠링]업그레이드 5세대모터펜 프로싸이클론 차량용청소기,28800,28800,6
스포츠/자동차,자동차용품,54,[케이엠모터스]충잘 차량용 고속 무선 충전 거치대 핸드폰 거치대,29850,29850,8
스포츠/자동차,자동차용품,55,1+1 고속 휴대폰/핸드폰/차량용 충전기 급속 C 케이블,5700,5700,42
스포츠/자동차,자동차용품,56,[소낙스]셀프 세차용품 세트 모음전,12400,12400,0
스포츠/자동차,자동차용품,57,[아이나비]차량용 고속 무선 충전 자동 핸드폰 거치대 ISH-A03V,29900,29900,6
가구/침구,침구,69,[쁘리엘르]1+1 발매트 키친매트 리빙러그 순면 사계절 인테리어,10900,10900,58
가구/침구,침구,70,라이프굿즈 꼬북베개 / 척추 전문의 직접 설계,59000,59000,0
가구/침구,침구,71,[꽃담](특가) 푹신푹신 순면 누빔 요커버 + 요솜 세트상품,29010,29010,2
가구/침구,침구,72,[로미홈]기절 마약매트리스 침대 바닥 토퍼 메모리폼 접이식,34900,34900,41
가구/침구,침구,73,싱글 슈퍼싱글 더블 퀸 매트리스 침대커버 침대패드,37000,37000,0
가구/침구,침구,74,[잠스쿨]떡실신매트리스 침대 바닥 토퍼 메모리폼 접이식/마약,49000,49000,38
가구/침구,침구,75,[라폼]누적판매 1위/ 천연라텍스 매트리스/토퍼/미디엄하드,219000,219000,4
가구/침구,침구,76,방수 매트리스커버/순면 침대커버/매트리스 방수커버,10360,10360,67
가구/침구,커튼/블라인드,86,[창안애]알루미늄 블라인드 롤스크린 커튼 거실 창문 방염,10700,10700,10
가구/침구,커튼/블라인드,87,[드림아트]특수기능제작커튼레일/라운드레일/이중레일/곡선레일,25600,25600,0
가구/침구,커튼/블라인드,88,강블리라이프 암막커튼 1+1 중형,21900,21900,0
가구/침구,커튼/블라인드,89,커튼 /암막커튼/맞춤제작무료/햇빛차단/방풍방한,18530,18530,15
가구/침구,커튼/블라인드,90,(현대Hmall)디망쉬 암막+플라워팟 레이스 창문커튼4장,49730,49730,5
가구/침구,커튼/블라인드,91,1+1 암막커튼 맞춤제작 기능성 커튼 사계절사용,29000,29000,27
가구/침구,커튼/블라인드,92,[다원바자르]린넨st 호텔식 암막커튼(145x235)2장+끈+엔틱봉(300)/ 바자르,54360,54360,0
가구/침구,커튼/블라인드,93,[까르데코]디망쉬스타 대형 펀칭암막+코코체크 커튼4장+커튼봉,98700,98700,0
가구/침구,커튼/블라인드,94,22메쉬 벨크로 방충망 주문제작 찍찍이 화이바글라스,1500,1500,0
스포츠/자동차,골프,1,[올포유]올포유 가을맞이 바람막이/자켓 +최대30%추가할인,11800,11800,70
스포츠/자동차,자전거/보드/기타레저,10,바론스쿠터/서스펜션/청소년/성인용 킥보드/세아무역,56900,56900,12
스포츠/자동차,자전거/보드/기타레저,11,[크랭크]CRNK 크랭크 자전거헬멧 자전거용품 모음,59000,59000,0
스포츠/자동차,자전거/보드/기타레저,12,2019 메버릭 포고스틱/아동/주니어 스카이콩콩 19~36kg,20860,20860,2
스포츠/자동차,자전거/보드/기타레저,13,삼천리 자전거펌프 자전거바람 발펌프 자전거용품,6750,6750,3
스포츠/자동차,자전거/보드/기타레저,14,[에이유테크]AU테크 안전배송_AU테크 스카닉 M20 24V 전기자전거,399000,399000,70
스포츠/자동차,자전거/보드/기타레저,15,[큐디스]자전거 핸드폰 거치대 킥보드 바이크  GUB PLUS6,10800,10800,0
스포츠/자동차,자전거/보드/기타레저,16,[삼천리자전거]삼천리스트라타 에이스레이디 24/26인치 여성용자전거,116660,116660,17
스포츠/자동차,자전거/보드/기타레저,17,자이로콥 전동/스쿠터/전기,349000,349000,63
스포츠/자동차,캠핑/낚시,25,[소토](현대Hmall)소토 ST-480 슬라이드 가스토치 포켓토치,30630,30630,3
스포츠/자동차,캠핑/낚시,26,[로티캠프]RCE 자충식 차박 캠핑 에어 매트,49900,49900,0
스포츠/자동차,캠핑/낚시,27,Daiwa다이와 봄가을 낚시복 야외 세트 낚시 자켓 바지,40000,40000,0
스포츠/자동차,캠핑/낚시,28,킹스포드 울티메이트 성형 숯(차콜) 8.16kg 2개,52300,52300,0
스포츠/자동차,캠핑/낚시,29,루멘 후레쉬 손전등 랜턴 캠핑 텐트 LED 라이트 자석,29800,29800,0
스포츠/자동차,캠핑/낚시,30,[밴프]자충 에어매트 캠핑매트 야외 여행 낚시 캠핑용품,24300,24300,10
스포츠/자동차,캠핑/낚시,31,[툴콘]TP-800D 2단조절 캠핑장 사용가능 PTC팬히터 화이트,25000,25000,0
스포츠/자동차,캠핑/낚시,32,[조아캠프]접이식 캠핑의자 낚시의자 야외 간이 보조 1+1,20010,20010,13
스포츠/자동차,캠핑/낚시,33,[케이4캠프]60~120 테이블/접이식 캠핑테이블/피크닉/야외/매대,20900,20900,36
스포츠/자동차,등산/아웃도어,42,[네파](대구신세계)전지현 여성/남성 패트릭 롱 구스다운 자켓 (7E72028 7E82028),109650,109650,15
스포츠/자동차,등산/아웃도어,43,[디스커버리](신세계강남점)18S/S 남녀공용 샌드라인 슬리퍼 DXSH7083,33150,33150,15
스포츠/자동차,등산/아웃도어,44,[컬럼비아][컬럼비아] 남성 레이크뷰 2 로우 등산화 CZ6-BM1721,47600,47600,32
스포츠/자동차,등산/아웃도어,45,WD고급원턱무지바지 1+1 가을 등산바지 작업바지 모음,19800,19800,0
스포츠/자동차,등산/아웃도어,46,[블랙야크](신세계경기점)[블랙야크] 남여공용  야상스타일 다운자켓  B레오다운자켓[1BYPAW9023],84000,84000,20
스포츠/자동차,자동차용품,58,테라링크 TL-720S 태양광 무선 하이패스 단말기 블랙,39800,39800,0
스포츠/자동차,자동차용품,59,차량용 프리미엄 천연 방향제 18ml 3개 SET (할인),35000,35000,0
스포츠/자동차,자동차용품,60,[아이로드]T10 시즌2 블랙박스 32GB  전후방 풀HD 무료장착,162890,162890,54
스포츠/자동차,자동차용품,61,[삼성전자]정품 차량용 충전기 60W 듀얼 고속 시거잭 EP-L5300X,30950,30950,2
스포츠/자동차,자동차용품,62,[신지모루]듀얼 QC3.0 차량용 고속 충전기 시거잭 핸드폰 휴대폰,9900,9900,1
스포츠/자동차,자동차용품,63,[소낙스](현대Hmall)독일 소낙스 세차샴푸 카샴푸 1L,10170,10170,4
가구/침구,침구,77,북유럽 명품러그 커스텀 거실카페트 인테리어러그25종,63900,63900,0
가구/침구,침구,78,시리악스 1+1 항균 경추베게솜 마이크로다운필100%,12880,12880,5
가구/침구,침구,79,[센스맘][센스맘]  [Q][12cm] 투사이드 3D 에어매트리스 퀸,158000,158000,0
가구/침구,침구,80,[라꾸라꾸]뉴라꾸라꾸 4탄 접이식침대 1인용 싱글 간이 CBK004S,139800,139800,0
가구/침구,침구,81,[수면공감]수면공감  우유베개 라텍스 기능성 경추 베개 (1EA),49000,49000,44
가구/침구,침구,82,매트리스커버/침대패드/싱글/퀸/킹/라지킹/특대 맞춤,29900,29900,0
가구/침구,침구,83,3단 접이식 매트리스 폴더매트 재구매1위,79000,79000,0
가구/침구,침구,84,빨아쓰는 규조토 발매트 세척 욕실 화장실 (겉커버1+1),13600,13600,13
가구/침구,커튼/블라인드,95,통기맨 방범창문가리개 사생활보호 통풍 창문가리개,750,750,50
